itemset,count,support,k
"('can', 'first', 'in')",671,0.030556947037661094,3
"('down', 'or', 'you')",671,0.030556947037661094,3
"('right', 'to', 'with')",671,0.030556947037661094,3
"('The', 'current', 'the')",671,0.030556947037661094,3
"('for', 'they', 'you')",671,0.030556947037661094,3
"('do', 'what', 'with')",671,0.030556947037661094,3
"('are', 'going', 'the')",671,0.030556947037661094,3
"('be', 'but', 'others')",671,0.030556947037661094,3
"('are', 'that', 'want')",671,0.030556947037661094,3
"('You', 'is', 'someone')",671,0.030556947037661094,3
"('A', 'friends', 'to')",671,0.030556947037661094,3
"('but', 'to', 'when')",671,0.030556947037661094,3
"('Love', 'a', 'and')",671,0.030556947037661094,3
"('any', 'in', 'or')",671,0.030556947037661094,3
"('alignment', 'of', 'the')",671,0.030556947037661094,3
"('all', 'and', 'most')",671,0.030556947037661094,3
"('first', 'for', 'will')",671,0.030556947037661094,3
"('for', 'heart', 'the')",671,0.030556947037661094,3
"('big', 'in', 'this')",671,0.030556947037661094,3
"('and', 'are', 'month')",671,0.030556947037661094,3
"('a', 'month', 'more')",671,0.030556947037661094,3
"('others', 'to', 'year')",671,0.030556947037661094,3
"('now', 'will', 'your')",670,0.030511407623297963,3
"('and', 'it', 'try')",670,0.030511407623297963,3
"('energy', 'the', 'up')",670,0.030511407623297963,3
"('make', 'take', 'you')",670,0.030511407623297963,3
"('You', 'great', 'will')",670,0.030511407623297963,3
"('and', 'for', 'mind')",670,0.030511407623297963,3
"('of', 'own', 'that')",670,0.030511407623297963,3
"('about', 'out', 'the')",670,0.030511407623297963,3
"('a', 'if', 'some')",670,0.030511407623297963,3
"('a', 'the', ""you'll"")",670,0.030511407623297963,3
"('exercise', 'on', 'to')",670,0.030511407623297963,3
"('exercise', 'on', 'you')",670,0.030511407623297963,3
"('find', 'more', 'of')",670,0.030511407623297963,3
"('good', 'want', 'you')",670,0.030511407623297963,3
"('a', 'it', 'other')",670,0.030511407623297963,3
"('a', 'may', 'there')",670,0.030511407623297963,3
"('an', 'for', 'on')",670,0.030511407623297963,3
"('do', 'for', 'on')",670,0.030511407623297963,3
"('a', 'as', 'things')",670,0.030511407623297963,3
"('about', 'good', 'the')",670,0.030511407623297963,3
"('as', 'be', 'good')",670,0.030511407623297963,3
"('could', 'of', 'things')",670,0.030511407623297963,3
"('You', 'may', 'others')",670,0.030511407623297963,3
"('at', 'for', 'get')",670,0.030511407623297963,3
"('get', 'if', 'of')",670,0.030511407623297963,3
"('may', 'today', 'yourself')",670,0.030511407623297963,3
"('You', 'in', ""you're"")",670,0.030511407623297963,3
"('do', 'of', 'take')",670,0.030511407623297963,3
"('that', 'the', 'who')",670,0.030511407623297963,3
"('try', 'with', 'you')",670,0.030511407623297963,3
"('care', 'with', 'you')",670,0.030511407623297963,3
"('it', 'little', 'you')",670,0.030511407623297963,3
"('as', 'of', 'well')",670,0.030511407623297963,3
"('could', 'on', 'will')",670,0.030511407623297963,3
"('and', 'because', 'to')",670,0.030511407623297963,3
"('as', 'up', 'your')",670,0.030511407623297963,3
"('Your', 'may', 'or')",670,0.030511407623297963,3
"('are', 'be', 'them')",670,0.030511407623297963,3
"('make', 'things', 'to')",670,0.030511407623297963,3
"('do', 'energy', 'of')",670,0.030511407623297963,3
"(""don't"", 'the', 'up')",670,0.030511407623297963,3
"('far', 'the', 'you')",670,0.030511407623297963,3
"('can', 'see', 'you')",670,0.030511407623297963,3
"('The', 'when', 'you')",670,0.030511407623297963,3
"('a', 'on', 'them')",670,0.030511407623297963,3
"('all', 'the', 'want')",670,0.030511407623297963,3
"('fun', 'of', 'that')",670,0.030511407623297963,3
"('an', 'have', 'will')",670,0.030511407623297963,3
"('The', 'is', 'love')",670,0.030511407623297963,3
"('can', 'friends', 'in')",670,0.030511407623297963,3
"('life', 'love', 'with')",670,0.030511407623297963,3
"('be', 'first', 'it')",670,0.030511407623297963,3
"('and', 'health', 'with')",670,0.030511407623297963,3
"('in', 'money', 'with')",670,0.030511407623297963,3
"('You', 'at', 'love')",670,0.030511407623297963,3
"('all', 'be', 'what')",670,0.030511407623297963,3
"('friends', 'month', 'you')",670,0.030511407623297963,3
"('all', 'have', 'year')",670,0.030511407623297963,3
"('a', 'all', 'today')",669,0.030465868208934835,3
"('energy', 'on', 'that')",669,0.030465868208934835,3
"('as', 'than', 'you')",669,0.030465868208934835,3
"('be', 'needs', 'the')",669,0.030465868208934835,3
"('have', 'if', 'this')",669,0.030465868208934835,3
"('if', 'so', 'to')",669,0.030465868208934835,3
"('have', 'it', 'make')",669,0.030465868208934835,3
"('You', 'and', 'mind')",669,0.030465868208934835,3
"('and', 'day', 'time')",669,0.030465868208934835,3
"('have', 'into', 'that')",669,0.030465868208934835,3
"('get', 'out', 'that')",669,0.030465868208934835,3
"('an', 'be', 'but')",669,0.030465868208934835,3
"('for', 'going', 'you')",669,0.030465868208934835,3
"('good', 'it', 'with')",669,0.030465868208934835,3
"('The', 'the', 'want')",669,0.030465868208934835,3
"('on', 'own', 'the')",669,0.030465868208934835,3
"('aspect', 'that', 'you')",669,0.030465868208934835,3
"('be', 'it', 'one')",669,0.030465868208934835,3
"('can', 'one', 'your')",669,0.030465868208934835,3
"('it', 'people', 'with')",669,0.030465868208934835,3
"('make', 'people', 'you')",669,0.030465868208934835,3
"('If', 'as', 'in')",669,0.030465868208934835,3
"('a', 'better', 'for')",669,0.030465868208934835,3
"('and', 'better', 'for')",669,0.030465868208934835,3
"('a', 'for', 'no')",669,0.030465868208934835,3
"('have', 'relationship', 'the')",669,0.030465868208934835,3
"('Your', 'but', 'in')",669,0.030465868208934835,3
"('of', 'person', 'that')",669,0.030465868208934835,3
"('any', 'on', 'you')",669,0.030465868208934835,3
"('at', 'for', 'so')",669,0.030465868208934835,3
"('friends', 'good', 'of')",669,0.030465868208934835,3
"('how', 'to', 'yourself')",669,0.030465868208934835,3
"('a', 'friends', 'that')",669,0.030465868208934835,3
"('not', 'so', 'that')",669,0.030465868208934835,3
"('are', 'it', 'work')",669,0.030465868208934835,3
"('of', 'or', 'other')",669,0.030465868208934835,3
"('possible', 'to', 'with')",669,0.030465868208934835,3
"('You', 'be', 'when')",669,0.030465868208934835,3
"('it', 'know', 'the')",669,0.030465868208934835,3
"('be', 'but', 'things')",669,0.030465868208934835,3
"('people', 'up', 'you')",669,0.030465868208934835,3
"('Have', 'and', 'you')",669,0.030465868208934835,3
"('own', 'your', 'yourself')",669,0.030465868208934835,3
"('big', 'in', 'may')",669,0.030465868208934835,3
"('who', 'with', 'your')",669,0.030465868208934835,3
"('be', 'make', 'today')",669,0.030465868208934835,3
"('This', 'or', 'that')",669,0.030465868208934835,3
"('You', 'and', 'best')",669,0.030465868208934835,3
"('You', 'best', 'your')",669,0.030465868208934835,3
"('home', 'of', 'will')",669,0.030465868208934835,3
"('for', 'make', 'or')",669,0.030465868208934835,3
"('but', 'last', 'you')",669,0.030465868208934835,3
"('a', 'and', 'anything')",669,0.030465868208934835,3
"('could', 'with', 'work')",669,0.030465868208934835,3
"('especially', 'in', 'more')",669,0.030465868208934835,3
"('are', 'could', 'or')",669,0.030465868208934835,3
"('can', 'go', 'to')",669,0.030465868208934835,3
"('as', 'this', 'yourself')",669,0.030465868208934835,3
"('You', 'but', 'get')",669,0.030465868208934835,3
"('few', 'will', 'your')",669,0.030465868208934835,3
"('Enjoy', 'in', 'to')",669,0.030465868208934835,3
"('The', 'friends', 'you')",669,0.030465868208934835,3
"('busy', 'the', 'to')",669,0.030465868208934835,3
"('and', 'the', 'together')",669,0.030465868208934835,3
"('You', 'how', 'in')",669,0.030465868208934835,3
"('be', 'bring', 'to')",669,0.030465868208934835,3
"('Be', ""don't"", 'with')",669,0.030465868208934835,3
"('a', 'are', 'fun')",669,0.030465868208934835,3
"('share', 'the', 'you')",669,0.030465868208934835,3
"('important', 'it', 'the')",669,0.030465868208934835,3
"('first', 'so', 'the')",669,0.030465868208934835,3
"('may', 'this', 'too')",669,0.030465868208934835,3
"('as', 'by', 'the')",669,0.030465868208934835,3
"('may', 'want', 'will')",669,0.030465868208934835,3
"('can', 'exercise', 'to')",669,0.030465868208934835,3
"('are', 'exercise', 'your')",669,0.030465868208934835,3
"('month', 'work', 'you')",669,0.030465868208934835,3
"('If', 'of', 'year')",669,0.030465868208934835,3
"('and', 'energy', 'if')",668,0.030420328794571704,3
"('are', 'need', 'will')",668,0.030420328794571704,3
"('the', 'to', 'wonderful')",668,0.030420328794571704,3
"('it', 'the', 'try')",668,0.030420328794571704,3
"('be', 'day', 'on')",668,0.030420328794571704,3
"('If', 'a', 'been')",668,0.030420328794571704,3
"('for', 'great', 'this')",668,0.030420328794571704,3
"('a', 'strong', 'you')",668,0.030420328794571704,3
"('all', 'this', 'work')",668,0.030420328794571704,3
"('feel', 'life', 'you')",668,0.030420328794571704,3
"('an', 'for', 'or')",668,0.030420328794571704,3
"('might', 'the', 'today')",668,0.030420328794571704,3
"('and', 'probably', 'you')",668,0.030420328794571704,3
"('have', 'now', 'of')",668,0.030420328794571704,3
"('and', 'of', 'their')",668,0.030420328794571704,3
"('others', 'the', 'today')",668,0.030420328794571704,3
"(""Don't"", 'today', 'your')",668,0.030420328794571704,3
"('feelings', 'of', 'the')",668,0.030420328794571704,3
"('The', 'others', 'you')",668,0.030420328794571704,3
"('home', 'in', 'it')",668,0.030420328794571704,3
"('that', 'this', 'want')",668,0.030420328794571704,3
"('an', 'as', 'your')",668,0.030420328794571704,3
"('now', 'with', 'your')",668,0.030420328794571704,3
"('Friends', 'to', 'you')",668,0.030420328794571704,3
"('In', 'have', 'your')",668,0.030420328794571704,3
"('a', 'or', 'other')",668,0.030420328794571704,3
"('about', 'can', 'is')",668,0.030420328794571704,3
"('have', 'more', 'time')",668,0.030420328794571704,3
"('how', 'in', 'it')",668,0.030420328794571704,3
"('and', 'be', 'before')",668,0.030420328794571704,3
"('a', 'kind', 'the')",668,0.030420328794571704,3
"('but', 'last', 'the')",668,0.030420328794571704,3
"('energy', 'get', 'your')",668,0.030420328794571704,3
"('is', 'something', 'with')",668,0.030420328794571704,3
"('be', 'especially', 'is')",668,0.030420328794571704,3
"('can', 'or', 'yourself')",668,0.030420328794571704,3
"('are', 'mind', 'you')",668,0.030420328794571704,3
"('in', 'may', 'most')",668,0.030420328794571704,3
"('Your', 'have', 'will')",668,0.030420328794571704,3
"('a', 'life', 'new')",668,0.030420328794571704,3
"('Your', 'love', 'to')",668,0.030420328794571704,3
"('Be', 'see', 'the')",668,0.030420328794571704,3
"('but', 'can', 'have')",668,0.030420328794571704,3
"('be', 'many', 'your')",668,0.030420328794571704,3
"('can', 'to', 'too')",668,0.030420328794571704,3
"('of', 'special', 'your')",668,0.030420328794571704,3
"('how', 'more', 'to')",668,0.030420328794571704,3
"('but', 'of', 'one')",668,0.030420328794571704,3
"('are', 'better', 'you')",668,0.030420328794571704,3
"('someone', 'you', 'yourself')",668,0.030420328794571704,3
"('long', 'to', 'will')",668,0.030420328794571704,3
"('a', 'for', 'keep')",668,0.030420328794571704,3
"('are', 'that', 'when')",668,0.030420328794571704,3
"('fun', 'love', 'of')",668,0.030420328794571704,3
"('and', 'good', 'today')",667,0.030374789380208572,3
"('at', 'could', 'it')",667,0.030374789380208572,3
"('can', 'if', 'it')",667,0.030374789380208572,3
"('a', 'may', 'through')",667,0.030374789380208572,3
"('make', 'take', 'to')",667,0.030374789380208572,3
"('been', 'it', 'your')",667,0.030374789380208572,3
"('and', 'bit', 'of')",667,0.030374789380208572,3
"('a', 'making', 'you')",667,0.030374789380208572,3
"('in', ""won't"", 'your')",667,0.030374789380208572,3
"('a', 'probably', 'you')",667,0.030374789380208572,3
"('a', 'to', ""you'll"")",667,0.030374789380208572,3
"('feel', 'may', 'more')",667,0.030374789380208572,3
"('more', 'or', 'work')",667,0.030374789380208572,3
"('or', 'something', 'that')",667,0.030374789380208572,3
"('be', 'it', 'something')",667,0.030374789380208572,3
"('This', 'about', 'to')",667,0.030374789380208572,3
"('in', 'or', 'perhaps')",667,0.030374789380208572,3
"('into', 'not', 'to')",667,0.030374789380208572,3
"('a', 'of', 'practical')",667,0.030374789380208572,3
"('for', 'hard', 'of')",667,0.030374789380208572,3
"('it', 'of', 'then')",667,0.030374789380208572,3
"('of', 'things', 'time')",667,0.030374789380208572,3
"('a', 'if', 'up')",667,0.030374789380208572,3
"('and', 'be', 'feelings')",667,0.030374789380208572,3
"('being', 'in', 'of')",667,0.030374789380208572,3
"('by', 'could', 'the')",667,0.030374789380208572,3
"('is', 'relationship', 'that')",667,0.030374789380208572,3
"('a', 'over', 'your')",667,0.030374789380208572,3
"('but', 'of', 'want')",667,0.030374789380208572,3
"('This', 'work', 'you')",667,0.030374789380208572,3
"('in', 'needs', 'to')",667,0.030374789380208572,3
"('Your', 'work', 'your')",667,0.030374789380208572,3
"('get', 'may', 'more')",667,0.030374789380208572,3
"('few', 'have', 'you')",667,0.030374789380208572,3
"('more', 'too', 'you')",667,0.030374789380208572,3
"('a', 'because', 'to')",667,0.030374789380208572,3
"(""it's"", 'that', 'the')",667,0.030374789380208572,3
"('You', 'a', 'see')",667,0.030374789380208572,3
"('in', 'may', 'other')",667,0.030374789380208572,3
"('in', 'romantic', 'to')",667,0.030374789380208572,3
"('about', 'from', 'to')",667,0.030374789380208572,3
"('been', 'on', 'you')",667,0.030374789380208572,3
"('them', 'today', 'you')",667,0.030374789380208572,3
"('to', 'try', 'will')",667,0.030374789380208572,3
"('The', 'planetary', 'that')",667,0.030374789380208572,3
"('are', 'by', 'with')",667,0.030374789380208572,3
"('makes', 'to', 'you')",667,0.030374789380208572,3
"('The', 'but', 'have')",667,0.030374789380208572,3
"('You', 'and', 'keep')",667,0.030374789380208572,3
"('are', 'do', 'have')",667,0.030374789380208572,3
"('If', 'an', 'and')",667,0.030374789380208572,3
"('all', 'new', 'to')",667,0.030374789380208572,3
"('best', 'it', 'the')",667,0.030374789380208572,3
"(""It's"", 'could', 'to')",667,0.030374789380208572,3
"('and', 'can', 'go')",667,0.030374789380208572,3
"('If', 'to', 'want')",667,0.030374789380208572,3
"('be', 'but', 'take')",667,0.030374789380208572,3
"('energy', 'love', 'the')",667,0.030374789380208572,3
"('are', 'good', 'or')",667,0.030374789380208572,3
"('as', 'but', 'this')",667,0.030374789380208572,3
"('and', 'for', 'know')",667,0.030374789380208572,3
"('is', 'really', 'that')",667,0.030374789380208572,3
"('Be', 'and', 'new')",667,0.030374789380208572,3
"('a', 'fun', 'it')",667,0.030374789380208572,3
"('It', 'that', 'will')",667,0.030374789380208572,3
"('The', 'love', 'will')",667,0.030374789380208572,3
"('a', 'and', 'chance')",667,0.030374789380208572,3
"('Love', 'in', 'to')",667,0.030374789380208572,3
"('as', 'by', 'your')",667,0.030374789380208572,3
"('health', 'with', 'your')",667,0.030374789380208572,3
"('busy', 'in', 'to')",667,0.030374789380208572,3
"('can', 'exercise', 'you')",667,0.030374789380208572,3
"('last', 'love', 'you')",667,0.030374789380208572,3
"('chance', 'you', 'your')",667,0.030374789380208572,3
"('Be', 'In', 'to')",667,0.030374789380208572,3
"('fun', 'may', 'this')",667,0.030374789380208572,3
"('Be', 'could', 'love')",667,0.030374789380208572,3
"(""It's"", 'to', 'yourself')",666,0.03032924996584544,3
"('This', 'good', 'your')",666,0.03032924996584544,3
"('This', 'it', 'will')",666,0.03032924996584544,3
"('for', 'need', 'yourself')",666,0.03032924996584544,3
"('and', 'benefit', 'the')",666,0.03032924996584544,3
"('in', 'the', 'these')",666,0.03032924996584544,3
"('If', 'so', 'the')",666,0.03032924996584544,3
"('You', 'as', 'can')",666,0.03032924996584544,3
"('as', 'work', 'your')",666,0.03032924996584544,3
"('can', 'if', 'this')",666,0.03032924996584544,3
"('a', 'feel', 'take')",666,0.03032924996584544,3
"('find', 'this', 'will')",666,0.03032924996584544,3
"('might', 'you', 'yourself')",666,0.03032924996584544,3
"('You', 'some', 'today')",666,0.03032924996584544,3
"('feeling', 'for', 'you')",666,0.03032924996584544,3
"('or', 'perhaps', 'your')",666,0.03032924996584544,3
"('have', 'may', 'one')",666,0.03032924996584544,3
"('to', 'want', 'work')",666,0.03032924996584544,3
"('can', 'something', 'to')",666,0.03032924996584544,3
"('a', 'deal', 'to')",666,0.03032924996584544,3
"('current', 'in', 'of')",666,0.03032924996584544,3
"('for', 'on', 'so')",666,0.03032924996584544,3
"(""don't"", 'today', 'your')",666,0.03032924996584544,3
"('is', 'possible', 'the')",666,0.03032924996584544,3
"('being', 'in', 'your')",666,0.03032924996584544,3
"('feel', 'up', 'your')",666,0.03032924996584544,3
"('Your', 'the', 'up')",666,0.03032924996584544,3
"('for', 'relationship', 'to')",666,0.03032924996584544,3
"('are', 'way', 'with')",666,0.03032924996584544,3
"('friends', 'of', 'yourself')",666,0.03032924996584544,3
"('of', 'today', 'way')",666,0.03032924996584544,3
"('the', 'while', 'your')",666,0.03032924996584544,3
"('Your', 'others', 'to')",666,0.03032924996584544,3
"('may', 'mind', 'to')",666,0.03032924996584544,3
"('go', 'is', 'with')",666,0.03032924996584544,3
"('This', 'be', 'today')",666,0.03032924996584544,3
"('all', 'in', 'take')",666,0.03032924996584544,3
"('heart', 'with', 'you')",666,0.03032924996584544,3
"('important', 'may', 'your')",666,0.03032924996584544,3
